FOLIO,CONCESIONARIO,FECHA,ANIO,MES,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,A_TOTAL_E,A_V1_E,A_V2_E,A_V3_E,A_V4_E
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15DEC2015,2015,12,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,455,487","411,328","156,394","7,787,319","100,446"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JAN2016,2016,01,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,477,254","409,039","160,424","7,667,639","240,152"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15FEB2016,2016,02,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,482,132","403,501","162,285","7,676,706","239,640"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAR2016,2016,03,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,494,669","400,144","160,342","7,694,070","240,113"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15APR2016,2016,04,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,526,918","395,026","163,563","7,729,055","239,274"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAY2016,2016,05,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,535,036","388,666","157,838","7,751,813","236,719"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUN2016,2016,06,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,544,004","380,168","155,505","7,774,056","234,275"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUL2016,2016,07,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,589,089","373,918","157,215","7,825,810","232,146"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15AUG2016,2016,08,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,624,275","365,728","158,595","7,870,128","229,824"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15SEP2016,2016,09,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,678,275","361,171","160,841","7,928,926","227,337"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15OCT2016,2016,10,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,706,928","361,007","161,392","7,959,642","224,887"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15NOV2016,2016,11,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,741,531","351,597","161,130","8,005,497","223,307"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15DEC2016,2016,12,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,860,792","365,553","165,094","8,108,384","221,761"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JAN2017,2017,01,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,900,864","343,301","166,197","8,171,245","220,121"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15FEB2017,2017,02,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,895,630","346,784","165,999","8,164,531","218,316"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAR2017,2017,03,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,866,712","331,539","164,642","8,154,420","216,111"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15APR2017,2017,04,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,863,072","325,295","163,114","8,160,001","214,662"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAY2017,2017,05,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,894,111","320,505","164,410","8,195,669","213,527"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUN2017,2017,06,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,878,097","314,430","164,286","8,187,034","212,347"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUL2017,2017,07,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,846,109","310,864","164,761","8,159,264","211,220"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15AUG2017,2017,08,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,930,828","309,584","169,448","8,241,494","210,302"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15SEP2017,2017,09,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,852,593","305,363","168,047","8,170,617","208,566"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15OCT2017,2017,10,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,809,914","303,541","169,672","8,129,519","207,182"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15NOV2017,2017,11,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,837,947","299,491","171,951","8,160,250","206,255"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15DEC2017,2017,12,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,884,168","298,537","176,369","8,204,026","205,236"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JAN2018,2018,01,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,957,499","295,776","181,719","8,274,613","205,391"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15FEB2018,2018,02,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,954,104","294,776","185,003","8,269,872","204,453"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAR2018,2018,03,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,991,171","291,923","189,254","8,305,725","204,269"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15APR2018,2018,04,C577,TELMEX,G006,AMÉRICA MÓVIL,"9,053,140","285,630","193,186","8,370,444","203,880"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAY2018,2018,05,C577,TELMEX,G006,AMÉRICA MÓVIL,"9,007,816","285,167","193,900","8,325,955","202,794"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUN2018,2018,06,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,978,745","287,589","194,250","8,295,346","201,560"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUL2018,2018,07,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,950,762","293,516","195,124","8,261,763","200,359"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15AUG2018,2018,08,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,976,468","278,931","198,555","8,298,690","200,292"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15SEP2018,2018,09,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,956,556","275,721","198,885","8,282,558","199,392"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15OCT2018,2018,10,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,952,965","275,864","198,128","8,279,945","199,028"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15NOV2018,2018,11,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,966,704","273,245","198,301","8,296,990","198,168"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15DEC2018,2018,12,C577,TELMEX,G006,AMÉRICA MÓVIL,"9,215,960","277,047","209,676","8,530,670","198,567"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JAN2019,2019,01,C577,TELMEX,G006,AMÉRICA MÓVIL,"9,243,477","275,404","211,397","8,559,052","197,624"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15FEB2019,2019,02,C577,TELMEX,G006,AMÉRICA MÓVIL,"9,269,178","274,014","214,348","8,583,836","196,980"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAR2019,2019,03,C577,TELMEX,G006,AMÉRICA MÓVIL,"9,271,552","284,586","216,801","8,573,890","196,275"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15APR2019,2019,04,C577,TELMEX,G006,AMÉRICA MÓVIL,"9,283,529","282,684","220,435","8,354,129","426,281"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAY2019,2019,05,C577,TELMEX,G006,AMÉRICA MÓVIL,"9,283,854","277,224","222,534","8,357,747","426,349"
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUN2019,2019,06,C577,TELMEX,G006,AMÉRICA MÓVIL,"9,300,879","275,265","224,247","8,375,428","425,939"
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15APR2018,2018,04,C725,STAR TV,C275,STARGROUP,"5,876","1,281","3,466","1,129",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15MAY2018,2018,05,C725,STAR TV,C275,STARGROUP,"6,338","1,390","3,757","1,191",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15JUN2018,2018,06,C725,STAR TV,C275,STARGROUP,"6,669","1,345","3,998","1,326",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15JUL2018,2018,07,C725,STAR TV,C275,STARGROUP,"7,370","1,440","4,621","1,309",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15AUG2018,2018,08,C725,STAR TV,C275,STARGROUP,"7,710","1,500","4,854","1,356",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15SEP2018,2018,09,C725,STAR TV,C275,STARGROUP,"7,969","1,607","4,892","1,470",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15OCT2018,2018,10,C725,STAR TV,C275,STARGROUP,"8,266","1,667","5,074","1,525",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15NOV2018,2018,11,C725,STAR TV,C275,STARGROUP,"8,703","1,755","5,343","1,605",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15DEC2018,2018,12,C725,STAR TV,C275,STARGROUP,"8,867","1,788","5,443","1,636",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15JAN2019,2019,01,C725,STAR TV,C275,STARGROUP,"9,268","1,833","5,621","1,814",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15FEB2019,2019,02,C725,STAR TV,C275,STARGROUP,"9,789","1,898","5,974","1,917",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15MAR2019,2019,03,C725,STAR TV,C275,STARGROUP,"10,063","1,915","6,165","1,983",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15APR2019,2019,04,C725,STAR TV,C725,STARGROUP,"17,179","1,327","14,694","1,158",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15MAY2019,2019,05,C725,STAR TV,C725,STARGROUP,"17,269","1,302","14,760","1,207",0
105790,"TELEVERA RED, S.A.P.I. DE C.V.",15JUN2019,2019,06,C725,STAR TV,C725,STARGROUP,"18,277","1,211","15,833","1,233",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JAN2013,2013,01,C373,MAXCOM,C373,MAXCOM,"135,174","109,001","26,173",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15FEB2013,2013,02,C373,MAXCOM,C373,MAXCOM,"137,397","107,719","29,678",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAR2013,2013,03,C373,MAXCOM,C373,MAXCOM,"138,609","106,273","32,336",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15APR2013,2013,04,C373,MAXCOM,C373,MAXCOM,"139,981","104,753","35,228",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAY2013,2013,05,C373,MAXCOM,C373,MAXCOM,"141,003","103,113","37,890",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUN2013,2013,06,C373,MAXCOM,C373,MAXCOM,"141,949","101,678","40,271",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUL2013,2013,07,C373,MAXCOM,C373,MAXCOM,"144,587","102,947","41,640",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15AUG2013,2013,08,C373,MAXCOM,C373,MAXCOM,"149,376","105,393","43,983",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15SEP2013,2013,09,C373,MAXCOM,C373,MAXCOM,"152,226","107,493","44,733",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15OCT2013,2013,10,C373,MAXCOM,C373,MAXCOM,"152,778","108,693","44,085",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15NOV2013,2013,11,C373,MAXCOM,C373,MAXCOM,"154,430","110,543","43,887",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15DEC2013,2013,12,C373,MAXCOM,C373,MAXCOM,"147,519","104,745","42,774",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JAN2014,2014,01,C373,MAXCOM,C373,MAXCOM,"157,139","112,960","44,179",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15FEB2014,2014,02,C373,MAXCOM,C373,MAXCOM,"158,888","114,571","44,317",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAR2014,2014,03,C373,MAXCOM,C373,MAXCOM,"160,301","115,981","44,320",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15APR2014,2014,04,C373,MAXCOM,C373,MAXCOM,"161,315","116,987","44,328",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAY2014,2014,05,C373,MAXCOM,C373,MAXCOM,"162,906","118,362","44,544",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUN2014,2014,06,C373,MAXCOM,C373,MAXCOM,"163,608","119,110","44,498",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUL2014,2014,07,C373,MAXCOM,C373,MAXCOM,"164,495","119,607","44,888",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15AUG2014,2014,08,C373,MAXCOM,C373,MAXCOM,"167,194","119,859","47,335",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15SEP2014,2014,09,C373,MAXCOM,C373,MAXCOM,"168,850","119,914","48,936",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15OCT2014,2014,10,C373,MAXCOM,C373,MAXCOM,"169,179","119,084","50,095",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15NOV2014,2014,11,C373,MAXCOM,C373,MAXCOM,"168,830","115,482","53,348",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15DEC2014,2014,12,C373,MAXCOM,C373,MAXCOM,"165,669","119,771","45,898",0,0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JAN2015,2015,01,C373,MAXCOM,C373,MAXCOM,"166,671","63,443","103,218",8,2
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15FEB2015,2015,02,C373,MAXCOM,C373,MAXCOM,"165,703","60,278","105,415",8,2
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAR2015,2015,03,C373,MAXCOM,C373,MAXCOM,"164,787","56,877","107,900",8,2
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15APR2015,2015,04,C373,MAXCOM,C373,MAXCOM,"164,767","53,267","111,490",8,2
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAY2015,2015,05,C373,MAXCOM,C373,MAXCOM,"164,779","50,420","114,349",8,2
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUN2015,2015,06,C373,MAXCOM,C373,MAXCOM,"166,122","48,599","117,513",8,2
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUL2015,2015,07,C373,MAXCOM,C373,MAXCOM,"164,024","45,478","118,315",1,116
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15AUG2015,2015,08,C373,MAXCOM,C373,MAXCOM,"163,591","43,341","120,023",1,114
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15SEP2015,2015,09,C373,MAXCOM,C373,MAXCOM,"162,894","41,106","121,565",1,112
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15OCT2015,2015,10,C373,MAXCOM,C373,MAXCOM,"164,373","37,432","124,939","2,002",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15NOV2015,2015,11,C373,MAXCOM,C373,MAXCOM,"163,674","36,058","125,255","2,361",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15DEC2015,2015,12,C373,MAXCOM,C373,MAXCOM,"162,627","34,718","125,307","2,602",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JAN2016,2016,01,C373,MAXCOM,C373,MAXCOM,"161,645","33,442","125,603","2,600",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15FEB2016,2016,02,C373,MAXCOM,C373,MAXCOM,"160,575","32,072","125,870","2,633",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAR2016,2016,03,C373,MAXCOM,C373,MAXCOM,"159,570","30,855","126,056","2,659",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15APR2016,2016,04,C373,MAXCOM,C373,MAXCOM,"157,307","28,503","125,893","2,911",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAY2016,2016,05,C373,MAXCOM,C373,MAXCOM,"156,586","27,380","126,298","2,908",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUN2016,2016,06,C373,MAXCOM,C373,MAXCOM,"153,400","24,705","125,741","2,954",0
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUL2016,2016,07,C373,MAXCOM,C373,MAXCOM,"150,684","16,664","129,691","2,024","1,188"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15AUG2016,2016,08,C373,MAXCOM,C373,MAXCOM,"149,971","8,154","137,425","2,139","1,162"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15SEP2016,2016,09,C373,MAXCOM,C373,MAXCOM,"148,002","4,610","138,960","2,229","1,139"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15OCT2016,2016,10,C373,MAXCOM,C373,MAXCOM,"139,646","1,930","133,555","2,292",974
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15NOV2016,2016,11,C373,MAXCOM,C373,MAXCOM,"130,770","1,653","125,262","2,332",803
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15DEC2016,2016,12,C373,MAXCOM,C373,MAXCOM,"123,467","1,433","117,885","2,341",944
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JAN2017,2017,01,C373,MAXCOM,C373,MAXCOM,"92,166",387,"88,893","2,236",92
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15FEB2017,2017,02,C373,MAXCOM,C373,MAXCOM,"90,112",370,"86,884","2,199",96
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAR2017,2017,03,C373,MAXCOM,C373,MAXCOM,"87,724",351,"84,532","2,173",103
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15APR2017,2017,04,C373,MAXCOM,C373,MAXCOM,"85,996",347,"82,833","2,152",105
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAY2017,2017,05,C373,MAXCOM,C373,MAXCOM,"83,941",326,"80,835","2,135",104
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUN2017,2017,06,C373,MAXCOM,C373,MAXCOM,"82,047",313,"78,980","2,103",118
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUL2017,2017,07,C373,MAXCOM,C373,MAXCOM,"79,972",303,"76,942","2,092",117
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15AUG2017,2017,08,C373,MAXCOM,C373,MAXCOM,"78,014",288,"75,023","2,077",124
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15SEP2017,2017,09,C373,MAXCOM,C373,MAXCOM,"74,351",263,"71,429","2,058",137
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15OCT2017,2017,10,C373,MAXCOM,C373,MAXCOM,"72,243",254,"67,829","1,088","3,072"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15NOV2017,2017,11,C373,MAXCOM,C373,MAXCOM,"70,390",247,"66,090","1,060","2,993"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15DEC2017,2017,12,C373,MAXCOM,C373,MAXCOM,"67,192",236,"63,087","1,012","2,857"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JAN2018,2018,01,C373,MAXCOM,C373,MAXCOM,"59,042",207,"55,435",889,"2,511"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15FEB2018,2018,02,C373,MAXCOM,C373,MAXCOM,"57,585",202,"54,067",867,"2,449"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAR2018,2018,03,C373,MAXCOM,C373,MAXCOM,"56,210",197,"52,776",847,"2,390"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15APR2018,2018,04,C373,MAXCOM,C373,MAXCOM,"55,641",191,"52,300",825,"2,325"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAY2018,2018,05,C373,MAXCOM,C373,MAXCOM,"53,826",186,"50,576",803,"2,261"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUN2018,2018,06,C373,MAXCOM,C373,MAXCOM,"52,018",181,"48,860",781,"2,196"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUL2018,2018,07,C373,MAXCOM,C373,MAXCOM,"39,052",136,"36,681",586,"1,649"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15AUG2018,2018,08,C373,MAXCOM,C373,MAXCOM,"39,063",136,"36,692",586,"1,649"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15SEP2018,2018,09,C373,MAXCOM,C373,MAXCOM,"38,538",134,"36,198",579,"1,627"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15OCT2018,2018,10,C373,MAXCOM,C373,MAXCOM,"35,330",106,"33,210",530,"1,484"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15NOV2018,2018,11,C373,MAXCOM,C373,MAXCOM,"35,284",106,"33,167",529,"1,482"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15DEC2018,2018,12,C373,MAXCOM,C373,MAXCOM,"35,279",106,"33,162",529,"1,482"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JAN2019,2019,01,C373,MAXCOM,C373,MAXCOM,"31,360",109,"29,456",471,"1,324"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15FEB2019,2019,02,C373,MAXCOM,C373,MAXCOM,"31,348",109,"29,445",471,"1,323"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAR2019,2019,03,C373,MAXCOM,C373,MAXCOM,"31,272",109,"29,373",470,"1,320"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15APR2019,2019,04,C373,MAXCOM,C373,MAXCOM,"34,066",119,"31,998",511,"1,438"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15MAY2019,2019,05,C373,MAXCOM,C373,MAXCOM,"34,037",118,"31,971",511,"1,437"
106223,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",15JUN2019,2019,06,C373,MAXCOM,C373,MAXCOM,"33,973",118,"31,911",510,"1,434"
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15JAN2013,2013,01,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,633,0,337,296,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15FEB2013,2013,02,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,691,0,368,323,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15MAR2013,2013,03,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,744,0,396,348,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15APR2013,2013,04,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,803,0,428,375,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15MAY2013,2013,05,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,859,0,457,402,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15JUN2013,2013,06,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,917,0,488,429,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15JUL2013,2013,07,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,973,0,518,455,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15AUG2013,2013,08,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,031",0,549,482,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15SEP2013,2013,09,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,090",0,581,509,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15OCT2013,2013,10,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,146",0,610,536,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15NOV2013,2013,11,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,204",0,641,563,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15DEC2013,2013,12,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,260",0,671,589,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15JAN2014,2014,01,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,318",0,702,616,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15FEB2014,2014,02,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,377",0,733,644,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15MAR2014,2014,03,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,430",0,762,668,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15APR2014,2014,04,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,488",0,792,696,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15MAY2014,2014,05,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,544",0,822,722,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15JUN2014,2014,06,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,602",0,853,749,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15JUL2014,2014,07,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,659",0,884,775,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15AUG2014,2014,08,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,717",0,914,803,0
106517,"TELECABLE DE MATEHUALA, S.A. DE C.V.",15SEP2014,2014,09,C571,TELEVISION INTERNACIONAL,G004,GRUPO TELEVISA,"1,775",0,945,830,0
